transaction_id,transaction_datetime,transaction_amount_inr,transaction_channel,merchant_category,customer_region,device_type,account_age_months,available_balance_inr,monthly_income_inr,credit_limit_inr,credit_utilization_pct,transactions_last_24h,avg_transaction_amount_30d_inr,failed_logins_last_24h,distance_from_usual_location_km,international_transaction,card_present,prior_disputes_12m,is_fraud
TXN002844,2025-07-15 21:58:00,6552.85,POS,restaurants,Delhi,desktop,130,127820.16,39327.79,142572.79,13.0,2,1477.82,0,43.6,0,1,1,0
TXN002845,2025-07-01 12:07:00,762.05,mobile_app,restaurants,Pune,iOS,30,102486.77,67775.4,157107.69,15.9,7,,3,85.6,0,0,0,0
TXN002846,2025-11-12 22:03:00,1482.61,POS,restaurants,Delhi,desktop,103,74007.18,52839.05,76531.33,88.4,5,840.09,0,11.4,1,1,0,0
TXN002847,2025-11-18 11:57:00,5358.45,ecommerce,cash_withdrawal,Pune,card_terminal,46,267881.24,76549.1,261905.18,34.5,8,2353.56,0,0.2,0,0,0,0
TXN002848,2025-03-10 04:53:00,2803.35,POS,fuel,Other,,70,,31348.44,38637.44,,7,1827.25,2,10.4,0,0,0,0
TXN002849,2025-02-01 22:11:00,241.77,ecommerce,fashion,Mumbai,iOS,37,10611.75,61812.33,199236.82,14.5,0,727.22,3,12.5,0,0,0,0
TXN002850,2025-12-01 07:34:00,3514.06,POS,restaurants,Delhi,Android,16,16170.91,57078.9,144678.5,10.1,3,4006.14,1,40.8,0,1,0,0
TXN002851,2025-07-02 08:15:00,2384.51,POS,groceries,Hyderabad,iOS,15,74434.22,75932.41,104517.32,67.1,7,2400.2,0,40.9,0,1,0,0
TXN002852,2025-07-04 17:04:00,2460.39,POS,cash_withdrawal,Hyderabad,iOS,52,136434.26,56023.21,118981.49,61.5,2,5866.16,1,16.2,0,1,0,0
TXN002853,2025-04-04 09:11:00,1201.23,ecommerce,utilities,Bengaluru,iOS,148,200772.8,55758.23,151964.75,21.9,1,1470.69,0,7.1,0,0,0,0
TXN002854,2025-11-17 13:06:00,10076.93,mobile_app,groceries,Pune,iOS,40,73811.23,53036.86,213000.78,58.7,0,,0,,0,0,0,0
TXN002855,2025-10-19 18:44:00,3324.11,mobile_app,groceries,Other,Android,94,60846.97,30903.55,114196.63,59.2,0,2829.41,0,6.4,0,0,0,0
TXN002856,2025-09-02 00:13:00,817.37,ecommerce,cash_withdrawal,Hyderabad,card_terminal,38,32385.21,39912.4,92719.55,61.9,2,681.16,1,5.5,0,0,0,0
TXN002857,2025-05-10 04:48:00,3336.83,POS,electronics,Delhi,Android,6,28518.5,23687.12,46984.68,47.8,6,1536.78,0,36.0,0,1,0,0
TXN002858,2025-12-07 02:39:00,3980.5,ATM,fuel,Mumbai,iOS,103,98216.75,46615.38,68105.95,,2,3267.71,0,4.5,0,1,0,0
TXN002859,2025-11-22 16:55:00,1032.55,ecommerce,,Other,Android,11,169792.09,43825.84,86035.23,48.5,0,1291.64,1,77.4,1,0,0,0
TXN002860,2025-04-02 12:46:00,2768.79,POS,,Bengaluru,iOS,45,208826.54,75114.11,285940.44,64.4,1,1319.67,0,18.4,0,1,0,0
TXN002861,2025-01-24 17:03:00,3626.28,POS,groceries,,card_terminal,71,18944.01,26179.58,45239.84,6.9,0,2299.75,1,19.8,1,1,0,0
TXN002862,2025-01-03 17:49:00,8760.99,POS,groceries,Hyderabad,desktop,130,147343.55,39242.46,,13.1,0,4338.16,0,29.0,0,1,0,0
TXN002863,2025-05-02 19:23:00,233.85,ecommerce,electronics,Chennai,Android,18,17591.04,43405.64,63788.53,2,4,1318.82,0,87.1,0,0,0,0
TXN002864,2025-06-30 04:32:00,3255.27,ecommerce,restaurants,Delhi,card_terminal,87,156219.82,47459.53,68917.75,42.3,5,3407.41,2,8.9,0,0,0,0
TXN002865,2025-10-22 19:20:00,1803.28,POS,utilities,Other,iOS,27,316264.1,84429.46,69718.72,54.5,0,1064.65,0,16.7,0,1,2,0
TXN002866,2025-08-16 04:19:00,7577.79,ecommerce,restaurants,Pune,iOS,20,184713.25,156790.15,334293.7,54.4,0,5215.03,0,1.0,0,0,0,0
TXN002867,2025-07-24 05:59:00,238.64,POS,travel,Bengaluru,card_terminal,37,362552.29,100539.38,196868.82,39.5,1,766.29,0,20.6,0,1,0,0
TXN002868,2025-12-22 11:48:00,2567.33,mobile_app,fuel,Other,iOS,116,33767.16,35802.17,39267.33,38.3,12,1100.35,0,7.9,0,0,0,0
TXN002869,2025-02-25 05:41:00,1536.44,POS,,Other,iOS,124,121020.8,34972.36,123755.86,,7,891.21,0,32.9,0,1,0,0
TXN002870,2025-12-06 11:12:00,2061.97,POS,restaurants,Mumbai,card_terminal,58,66641.14,,268398.69,31.6,1,3106.03,0,26.8,0,1,1,0
TXN002871,2025-03-28 03:53:00,1629.17,POS,restaurants,Mumbai,card_terminal,162,6193.98,21250.04,40956.57,23.1,1,431.72,0,10.8,0,1,0,0
TXN002872,2025-03-05 10:41:00,793.61,mobile_app,,Chennai,iOS,115,48038.43,84838.29,305870.97,68.4,1,2158.79,0,33.9,0,0,0,0
TXN002873,2025-09-30 21:39:00,1582.36,mobile_app,groceries,Pune,desktop,70,195314.53,89452.84,103443.2,53.4,3,657.62,0,12.8,0,0,0,0
TXN002874,2025-11-22 03:32:00,361.02,POS,groceries,Mumbai,desktop,5,16943.99,40783.98,76686.91,70.0,1,1165.1,0,36.4,0,1,0,0
TXN002875,2025-04-05 08:51:00,2204.79,POS,restaurants,Other,iOS,136,93981.11,42787.67,109701.32,,1,2041.48,2,6.0,0,0,0,0
TXN002876,2025-12-02 02:54:00,5382.34,POS,utilities,Bengaluru,iOS,144,244720.09,111991.16,242275.75,50.4,2,3173.48,3,20.1,1,1,0,0
TXN002877,2025-07-19 09:56:00,365.08,ecommerce,utilities,Hyderabad,iOS,8,112968.12,76283.13,81568.76,53.4,8,1565.63,0,20.2,0,0,0,0
TXN002878,2025-07-16 11:10:00,383.82,ecommerce,groceries,Mumbai,Android,156,86249.76,54160.12,213439.59,55.9,3,555.63,1,24.3,0,0,0,0
TXN002879,2025-07-14 03:12:00,430.51,ecommerce,groceries,Hyderabad,Android,107,40905.2,27017.1,97514.19,50.8,6,914.01,0,125.2,1,0,0,0
TXN002880,2025-03-18 10:07:00,4653.28,POS,restaurants,Delhi,Android,36,12216.78,72164.71,187490.4,17.1,2,2979.69,2,76.0,0,1,0,0
TXN002881,2025-07-01 04:38:00,1301.97,POS,travel,Pune,Android,129,113169.59,,37242.16,31.2,0,905.81,0,3.2,0,1,0,0
TXN002882,2025-08-04 14:23:00,1705.99,mobile_app,restaurants,Other,Android,11,41104.6,68440.17,277301.91,55.7,1,2662.12,0,30.1,0,0,0,0
TXN002883,2025-08-19 11:32:00,6308.36,ecommerce,fuel,Other,desktop,52,,15631.65,54598.85,70.1,0,1571.4,0,,0,0,0,0
TXN002884,2025-06-25 03:04:00,3215.14,mobile_app,fuel,Other,card_terminal,39,296844.36,126847.67,503126.24,71.1,7,,0,36.4,0,0,0,0
TXN002885,2025-02-15 13:43:00,533.38,mobile_app,travel,Mumbai,Android,84,289065.75,103558.08,366195.25,59.9,2,1480.86,2,13.8,0,0,0,0
TXN002886,2025-03-25 15:49:00,1984.08,ecommerce,restaurants,Delhi,iOS,55,60736.9,36390.88,149958.0,35.5,0,554.78,1,,0,0,0,0
TXN002887,2025-04-15 11:54:00,2834.27,ecommerce,groceries,Pune,desktop,141,179099.34,50383.77,152244.74,26.3,5,2593.65,0,23.2,0,0,0,0
TXN002888,2025-07-11 00:03:00,1141.82,ecommerce,electronics,Mumbai,iOS,67,44031.01,14533.81,22743.45,85.8,10,1663.22,0,27.3,0,0,0,0
TXN002889,2025-07-07 12:01:00,2173.16,ecommerce,groceries,Hyderabad,iOS,155,165344.43,133604.05,284119.56,51.7,0,1134.94,4,35.5,0,0,1,0
TXN002890,2025-12-19 10:18:00,800.75,POS,restaurants,Bengaluru,iOS,1,229437.18,119475.49,168557.03,51.7,1,961.57,0,17.9,0,1,0,0
TXN002891,2025-10-13 21:01:00,1549.71,ecommerce,groceries,Hyderabad,Android,146,14370.76,,137025.82,25.6,1,2161.38,1,19.4,0,0,0,0
TXN002892,2025-11-02 13:53:00,5858.45,ecommerce,restaurants,Hyderabad,Android,117,229573.14,60961.73,92877.89,35.9,5,3163.02,0,3.3,0,0,3,0
TXN002893,2025-02-05 12:14:00,954.85,mobile_app,groceries,Delhi,iOS,22,123239.12,74878.31,201878.41,54.3,2,1552.82,0,48.5,0,0,0,0
TXN002894,2025-03-12 23:36:00,1993.71,ecommerce,fashion,Mumbai,iOS,117,,70091.61,227820.38,19.9,0,1857.78,1,44.7,1,0,0,0
TXN002895,2025-01-07 16:23:00,1369.59,POS,fashion,Other,card_terminal,13,52542.47,67027.52,200811.71,43.9,0,2431.77,3,1.2,0,1,1,0
TXN002896,2025-11-11 21:00:00,347.32,ecommerce,electronics,Mumbai,Android,131,66624.08,50628.73,115107.53,17.6,0,1306.22,0,4.0,0,0,0,0
TXN002897,2025-08-15 09:59:00,3901.74,ecommerce,fuel,Chennai,Android,163,,86514.62,327475.46,19.7,1,6341.45,5,2.0,1,0,0,0
TXN002898,2025-12-19 01:47:00,2044.84,mobile_app,travel,Mumbai,desktop,147,51433.09,,57821.02,40.3,3,1851.45,3,8.9,0,0,0,0
TXN002899,2025-06-11 20:24:00,813.76,ATM,electronics,Chennai,iOS,96,195913.59,57696.77,218962.64,61.4,1,1647.03,0,103.1,0,1,0,0
TXN002900,2025-09-28 04:44:00,2317.13,ecommerce,restaurants,,iOS,111,28565.72,70546.25,126532.09,21.2,0,2310.52,0,38.4,0,0,0,0
TXN002901,2025-09-20 15:41:00,211.0,POS,fashion,Other,card_terminal,45,137904.93,148070.92,131424.58,51.8,2,1065.33,0,30.3,0,1,0,0
TXN002902,2025-05-14 18:02:00,673.29,ecommerce,electronics,Mumbai,iOS,130,115381.47,39934.16,94005.45,77.6,4,1150.11,0,6.4,0,0,2,0
TXN002903,2025-07-22 00:34:00,2851.07,mobile_app,cash_withdrawal,Delhi,card_terminal,156,,34945.24,75144.29,40.7,0,1329.21,5,60.2,0,0,0,0
TXN002904,2025-03-18 07:56:00,10555.77,mobile_app,restaurants,Hyderabad,card_terminal,72,9705.85,,143072.89,4.1,7,2625.64,6,23.4,0,0,0,1
TXN002905,2025-11-24 05:45:00,5069.65,mobile_app,electronics,Delhi,card_terminal,73,149497.71,67560.26,288857.74,,0,3984.06,5,30.0,0,0,0,0
TXN002906,2025-12-23 07:55:00,3761.59,POS,groceries,Chennai,Android,90,110360.21,78112.2,248113.56,,1,2758.24,0,7.7,0,0,0,0
TXN002907,2025-05-27 00:46:00,1954.81,ecommerce,groceries,Mumbai,Android,105,63913.44,72318.9,201151.96,41.9,1,1684.62,0,17.0,0,0,0,0
TXN002908,2025-04-04 09:59:00,8751.0,POS,,Delhi,desktop,144,58375.31,42386.54,58259.66,48.1,2,1064.45,1,,0,1,0,1
TXN002909,2025-08-02 00:03:00,1355.79,ecommerce,restaurants,Bengaluru,Android,106,124080.73,54178.93,179003.14,43.0,0,2990.96,0,12.6,0,0,0,0
TXN002910,2025-05-03 10:05:00,3101.64,mobile_app,groceries,Bengaluru,Android,121,218025.3,57453.5,201186.04,35.6,5,,0,8.7,0,0,0,0
TXN002911,2025-09-13 04:57:00,750.02,mobile_app,restaurants,Delhi,Android,160,279678.63,82603.14,207910.39,29.0,4,1622.19,0,2.3,0,0,0,0
TXN002912,2025-09-08 01:53:00,7944.94,mobile_app,cash_withdrawal,Delhi,Android,13,275720.18,72039.21,212309.53,35.7,0,6127.65,1,32.3,0,0,0,0
TXN002913,2025-08-16 19:11:00,536.46,POS,travel,Bengaluru,Android,138,202369.19,73425.02,110132.1,57.6,3,903.07,0,82.0,0,1,0,0
TXN002914,2025-08-29 09:03:00,643.37,ecommerce,electronics,Chennai,card_terminal,81,136523.14,100502.61,304205.35,40.6,2,1045.59,3,30.9,0,0,1,0
TXN002915,2025-10-26 14:59:00,1546.97,ecommerce,restaurants,Mumbai,card_terminal,9,186092.92,102504.99,,30.8,3,1413.27,0,0.3,0,0,0,0
TXN002916,2025-07-03 11:15:00,369.17,ecommerce,travel,Delhi,Android,113,276002.95,76599.14,262075.34,44.9,1,576.13,0,36.1,0,0,0,0
TXN002917,2025-08-24 12:39:00,2665.67,ecommerce,restaurants,Other,card_terminal,88,81658.68,29194.63,51900.55,38.2,6,1638.8,0,40.5,0,0,0,0
TXN002918,2025-07-13 19:59:00,3996.71,mobile_app,travel,Hyderabad,card_terminal,90,187763.24,60261.24,158191.79,50.6,1,1495.31,0,15.3,0,0,0,0
TXN002919,2025-08-01 16:39:00,6194.02,POS,fashion,Mumbai,Android,50,167073.96,78054.0,147114.12,42.7,12,4789.81,3,89.0,0,1,0,0
TXN002920,2025-05-10 14:18:00,324.87,mobile_app,groceries,Pune,Android,168,,43348.52,56228.46,22.8,0,623.77,1,89.4,0,0,0,0
TXN002921,2025-11-15 16:58:00,876.9,POS,cash_withdrawal,Mumbai,card_terminal,124,107058.54,94165.81,298600.41,46.8,0,4561.71,0,69.7,0,1,0,0
TXN002922,2025-11-14 20:47:00,5483.83,mobile_app,restaurants,Bengaluru,iOS,63,271075.78,94223.81,121487.97,12.5,1,4442.22,0,,0,0,0,0
TXN002923,2025-03-23 08:53:00,3139.46,POS,fuel,Other,iOS,95,205598.87,121819.99,353282.33,80.2,3,,0,42.4,0,0,0,0
TXN002924,2025-09-16 13:05:00,2946.93,mobile_app,groceries,Bengaluru,iOS,20,40028.34,98855.17,391510.52,52.1,2,1561.58,0,9.4,0,0,0,0
TXN002925,2025-03-04 18:56:00,3536.45,ecommerce,electronics,Bengaluru,iOS,157,11793.22,97741.74,370273.59,55.6,0,1306.82,0,11.6,0,0,0,0
TXN002926,2025-11-01 16:28:00,956.61,mobile_app,groceries,Delhi,desktop,170,56843.43,80476.37,294213.98,16.3,4,1380.76,0,13.2,0,0,0,0
TXN002927,2025-04-16 00:01:00,1073.73,ecommerce,groceries,Other,desktop,178,60827.77,166219.79,443349.32,38.7,0,692.09,0,13.8,0,0,2,0
TXN002928,2025-12-05 16:11:00,3972.58,ecommerce,fuel,Pune,card_terminal,7,99681.12,38227.25,74851.46,35.4,0,,0,17.1,0,0,0,0
TXN002929,2025-10-17 05:10:00,2928.54,ecommerce,groceries,Hyderabad,,52,134819.83,47079.63,113322.84,55.8,4,1777.96,0,16.6,0,0,2,0
TXN002930,2025-08-16 03:09:00,3983.02,POS,restaurants,Chennai,Android,34,73106.02,99436.73,,53.6,0,5356.5,0,0.9,0,1,0,0
TXN002931,2025-12-05 00:25:00,5378.45,mobile_app,cash_withdrawal,Bengaluru,card_terminal,31,31482.83,39016.7,105195.53,39.0,4,1825.08,1,30.6,0,0,0,0
TXN002932,2025-03-09 06:13:00,1908.09,ecommerce,utilities,Chennai,Android,147,,50997.0,88513.25,29.9,8,2250.4,1,43.0,1,0,0,0
TXN002933,2025-08-28 02:33:00,1618.6,ecommerce,groceries,Delhi,Android,2,89229.64,24513.28,57895.0,25.1,8,1124.76,1,7.6,0,0,0,0
TXN002934,2025-06-28 00:13:00,4622.52,mobile_app,utilities,Pune,desktop,170,149836.11,52385.59,185086.78,,0,2853.03,0,19.4,0,0,0,0
TXN002935,2025-11-23 14:24:00,1291.94,POS,fuel,Other,desktop,169,70051.33,80061.04,199177.45,16.3,0,1834.92,0,29.1,0,1,0,0
TXN002936,2025-02-11 08:35:00,404.25,ecommerce,,Hyderabad,Android,35,102986.04,39408.48,,60.6,19,2189.84,0,58.9,0,0,0,0
TXN002937,2025-02-01 20:15:00,641.77,POS,fashion,Delhi,card_terminal,79,16424.27,22015.09,40249.19,40.0,0,878.79,0,15.7,0,1,0,0
TXN002938,2025-11-05 05:53:00,7226.39,ecommerce,groceries,Pune,Android,150,287051.42,113972.52,487707.5,,2,2654.49,0,54.0,0,0,0,0
TXN002939,2025-09-19 14:20:00,5633.68,mobile_app,electronics,Chennai,desktop,152,,48277.35,125680.05,56.0,1,5479.49,3,11.1,0,0,0,0
TXN002940,2025-03-25 11:19:00,3563.76,mobile_app,groceries,Chennai,iOS,109,94884.95,51939.97,46807.68,27.1,10,2470.02,0,1.5,0,0,0,0
TXN002941,2025-08-11 14:52:00,3873.44,mobile_app,travel,Bengaluru,desktop,177,209061.46,54163.22,131564.49,19.5,0,1508.75,0,23.1,0,0,0,0
TXN002942,2025-08-17 05:29:00,2218.36,ATM,travel,Chennai,Android,67,67484.28,68675.08,287776.28,24.1,1,1518.18,0,10.3,0,1,0,0
TXN002943,2025-10-08 18:25:00,470.4,ecommerce,fuel,Bengaluru,Android,140,205910.64,65666.22,71530.87,59.6,0,1610.15,0,108.2,0,0,0,0
TXN002944,2025-06-26 21:35:00,2571.7,POS,groceries,Bengaluru,Android,158,75441.03,142098.56,362560.01,49.7,12,3977.64,1,9.1,0,1,0,0
TXN002945,2025-06-30 20:22:00,1994.22,ecommerce,groceries,Mumbai,card_terminal,12,130002.8,52897.36,105059.2,11.2,2,1701.7,3,60.2,0,0,0,0
TXN002946,2025-09-02 11:53:00,2350.79,POS,groceries,Other,card_terminal,138,310863.34,93835.89,146558.53,15.9,5,1210.96,0,50.2,0,1,0,0
TXN002947,2025-07-03 21:56:00,1066.19,POS,groceries,Mumbai,,97,11684.03,88737.12,257795.64,38.9,1,,1,,0,1,0,0
TXN002948,2025-04-14 01:09:00,434.88,mobile_app,fuel,Pune,,108,193542.98,62847.63,73211.15,53.5,0,887.54,1,15.1,0,0,0,0
TXN002949,2025-05-12 12:32:00,3172.69,POS,electronics,Bengaluru,desktop,167,627659.7,158581.32,168649.93,25.0,0,1825.07,2,21.6,0,1,0,0
TXN002950,2025-07-06 19:46:00,3303.64,POS,travel,Bengaluru,,116,128591.99,41205.99,57583.51,82.4,4,1307.95,0,,0,1,0,0
TXN002951,2025-12-07 09:44:00,1570.38,ecommerce,,Other,Android,83,256887.76,124524.43,235096.92,61.3,1,2057.65,0,2068.8,0,0,0,0
TXN002952,2025-01-31 12:31:00,3648.91,POS,fashion,Chennai,Android,15,68764.76,55486.19,79629.54,65.2,3,1585.27,0,48.7,0,0,0,0
TXN002953,2025-11-02 21:55:00,3974.63,ecommerce,groceries,Bengaluru,Android,147,203334.28,76635.91,208242.7,31.9,2,2780.77,0,9.2,0,0,0,0
TXN002954,2025-06-23 13:28:00,4339.04,POS,utilities,Hyderabad,Android,137,8788.18,33833.42,123458.86,32.7,0,3700.71,1,2.0,0,1,0,1
TXN002955,2025-12-19 01:49:00,249.81,ecommerce,fuel,Bengaluru,card_terminal,107,132946.1,61234.21,147573.49,20.3,0,975.36,0,52.1,0,0,0,0
TXN002956,2025-02-14 18:28:00,721.81,mobile_app,fuel,Hyderabad,Android,144,29864.21,44009.74,117515.28,90.1,0,,0,46.8,0,0,0,0
TXN002957,2025-12-02 05:38:00,2388.18,ecommerce,utilities,Bengaluru,iOS,83,183536.98,55608.87,71140.08,64.5,1,5609.4,0,25.8,0,0,0,0
TXN002958,2025-06-03 04:15:00,3514.29,ecommerce,groceries,Mumbai,iOS,171,127294.62,37441.56,90766.21,15.7,2,1208.98,0,30.6,0,0,0,0
TXN002959,2025-03-14 13:33:00,3172.59,ecommerce,electronics,Chennai,Android,152,51702.74,48890.24,198272.1,55.8,5,2971.74,0,34.4,0,0,0,0
TXN002960,2025-09-01 23:28:00,3389.45,POS,restaurants,Chennai,card_terminal,144,165915.3,70888.57,292806.01,42.3,0,3393.4,2,12.4,0,1,0,0
TXN002961,2025-12-22 02:04:00,8406.25,POS,,Pune,,163,171178.42,64462.84,65591.99,62.8,1,933.7,0,29.7,0,1,0,0
TXN002962,2025-02-27 19:02:00,2268.34,mobile_app,fashion,Bengaluru,iOS,27,123046.37,33214.83,75497.62,,2,1579.55,0,1676.6000000000001,0,0,1,0
TXN002963,2025-03-09 11:44:00,1125.3,POS,restaurants,Chennai,,135,69499.92,61301.62,64026.82,38.7,3,685.09,0,25.9,0,1,0,0
TXN002964,2025-02-16 00:49:00,31160.98,POS,fashion,Bengaluru,Android,42,234643.16,87945.2,208882.99,29.8,2,2288.56,0,2.7,0,1,1,0
TXN002965,2025-07-03 14:52:00,904.67,ecommerce,groceries,Chennai,,13,338221.06,98204.76,205962.45,14.7,3,,0,14.8,0,0,2,0
TXN002966,2025-08-13 20:19:00,621.85,mobile_app,fuel,Delhi,iOS,134,36915.08,101501.95,413840.56,36.1,7,3856.36,0,5.0,0,0,0,0
TXN002967,2025-07-04 15:56:00,1608.75,ecommerce,cash_withdrawal,Mumbai,Android,151,62483.54,,57840.2,49.0,2,1409.84,4,44.1,0,0,0,0
TXN002968,2025-01-10 02:29:00,1863.6,POS,groceries,Mumbai,Android,49,22680.83,47540.92,74599.6,72.4,0,,2,0.7,0,1,0,0
TXN002969,2025-10-09 08:50:00,255.58,ecommerce,travel,Chennai,Android,11,185841.46,,311829.07,62.8,3,647.56,0,2.4,1,0,0,0
TXN002970,2025-06-16 16:19:00,3131.56,POS,groceries,Mumbai,iOS,103,10460.52,57085.21,45688.96,47.4,0,2057.42,0,0.9,0,1,0,0
TXN002971,2025-04-01 11:51:00,1029.15,ecommerce,electronics,Chennai,desktop,92,11670.27,58209.81,118907.95,88.7,0,1654.91,0,1.7,0,0,0,0
TXN002972,2025-08-08 19:31:00,5954.66,ecommerce,fuel,Chennai,Android,97,32149.78,64468.6,84275.87,34.7,1,1684.51,0,15.4,0,0,1,0
TXN002973,2025-12-29 12:24:00,3444.63,ATM,groceries,Mumbai,iOS,8,,34955.95,,74.2,11,2202.17,0,29.5,0,1,1,1
TXN002974,2025-04-25 18:47:00,811.81,ecommerce,electronics,Hyderabad,Android,113,11264.14,20368.72,20699.43,48.6,19,1462.16,0,11.7,0,0,0,0
TXN002975,2025-12-21 01:41:00,1566.66,ecommerce,utilities,Chennai,Android,107,50119.04,22929.54,55527.89,2.6,7,1130.59,0,1.7,0,0,0,0
TXN002976,2025-11-07 15:23:00,154.78,ecommerce,cash_withdrawal,Pune,Android,71,424446.72,123616.04,497222.66,10.3,1,803.88,3,6.0,0,0,0,0
TXN002977,2025-01-25 16:58:00,2596.99,mobile_app,fuel,Bengaluru,desktop,148,53786.27,42129.82,68537.91,52.5,3,1495.85,1,15.3,1,0,0,0
TXN002978,2025-03-13 18:25:00,3522.84,ecommerce,cash_withdrawal,Delhi,card_terminal,83,116799.74,74049.52,249987.89,62.2,0,1344.7,3,33.0,0,0,0,0
TXN002979,2025-01-13 05:21:00,737.0,mobile_app,electronics,Other,Android,154,28313.74,45126.12,188623.63,48.9,0,2277.49,0,2.8,0,0,0,0
TXN002980,2025-12-15 19:02:00,3078.85,mobile_app,groceries,Delhi,iOS,58,130543.92,53882.81,206872.36,29.8,1,3928.71,0,67.3,0,0,0,0
TXN002981,2025-04-17 02:11:00,16955.44,POS,fashion,Hyderabad,Android,77,490245.55,138111.22,444995.54,49.7,4,,0,,0,1,0,0
TXN002982,2025-08-22 08:11:00,3254.88,POS,,Delhi,iOS,36,47164.02,27470.53,23868.1,40.6,2,2694.89,0,95.8,0,1,0,0
TXN002983,2025-06-28 07:28:00,299.99,ecommerce,fashion,,card_terminal,170,17447.16,58067.9,91663.68,42.6,0,1408.91,1,1.5,0,0,0,0
TXN002984,2025-04-21 07:25:00,118.66,ecommerce,utilities,Hyderabad,iOS,103,54978.28,,155726.19,29.6,1,447.65,2,100.3,0,0,0,1
TXN002985,2025-02-19 04:18:00,2015.85,POS,groceries,Bengaluru,Android,153,81665.85,64628.73,214187.77,28.7,2,1528.5,0,16.7,0,1,0,0
TXN002986,2025-06-17 10:48:00,16567.3,mobile_app,utilities,Other,iOS,125,14559.02,33630.78,136055.57,,0,4003.92,0,32.4,0,0,0,1
TXN002987,2025-02-08 02:35:00,1003.48,POS,restaurants,Other,iOS,164,145105.72,51927.55,202074.49,15.8,4,1091.77,0,7.9,0,0,0,0
TXN002988,2025-08-28 04:44:00,386.94,POS,travel,Delhi,Android,111,59660.41,68677.35,294398.38,60.9,1,2717.86,0,10.3,0,1,0,0
TXN002989,2025-09-11 06:38:00,3485.37,ecommerce,utilities,Bengaluru,iOS,20,102126.85,35661.85,54214.6,49.7,0,856.72,6,73.0,1,0,0,1
TXN002990,2025-06-19 18:53:00,2714.17,ATM,electronics,,iOS,134,247256.29,74560.5,193021.11,60.4,0,1228.12,0,36.6,0,1,1,0
TXN002991,2025-05-27 02:38:00,411.39,mobile_app,travel,Mumbai,,23,26387.65,47463.02,81344.39,35.4,2,2631.61,0,3.9,0,0,0,0
TXN002992,2025-12-22 06:54:00,5681.87,ecommerce,groceries,Chennai,Android,34,22188.62,38465.03,87021.27,29.9,4,4414.82,0,10.9,0,0,0,0
TXN002993,2025-02-07 16:27:00,537.39,mobile_app,fashion,Chennai,Android,12,287264.78,77262.18,181239.45,16.3,3,,0,10.0,0,0,0,0
TXN002994,2025-02-19 11:01:00,296.03,POS,electronics,Other,card_terminal,20,48686.48,,129512.15,24.2,2,956.92,1,5.9,0,1,0,0
TXN002995,2025-07-09 01:03:00,4300.93,POS,utilities,Pune,Android,135,183570.5,150987.19,377697.88,61.2,2,1686.26,3,13.9,0,1,0,1
TXN002996,2025-09-02 01:21:00,943.76,ecommerce,,Hyderabad,iOS,26,41811.42,41520.53,154579.34,71.3,0,2165.95,0,3.8,1,0,0,0
TXN002997,2025-09-16 18:39:00,1311.99,ecommerce,utilities,Bengaluru,iOS,14,18719.89,28534.97,29847.53,24.9,3,3313.99,0,46.7,0,0,1,0
TXN002998,2025-08-11 01:59:00,1287.39,mobile_app,cash_withdrawal,Mumbai,desktop,11,175006.7,,50343.74,74.6,2,1518.87,0,41.4,0,0,0,0
TXN002999,2025-11-20 05:59:00,133.41,POS,restaurants,Hyderabad,card_terminal,139,261739.46,117338.18,217836.46,52.3,1,677.38,0,16.5,0,1,0,0
TXN003000,2025-04-28 10:17:00,1026.87,ecommerce,travel,Hyderabad,desktop,99,155849.91,61534.63,187090.16,67.4,10,1588.88,1,12.2,0,0,2,0
TXN003001,2025-03-03 03:17:00,3051.05,ecommerce,fashion,Chennai,Android,137,116401.82,57865.67,62220.18,17.0,0,3677.24,0,11.5,0,0,0,0
TXN003002,2025-09-07 00:39:00,6582.4,POS,,Hyderabad,Android,47,50145.98,,31099.66,50.5,1,3765.27,0,47.6,0,0,0,0
TXN003003,2025-07-20 03:04:00,4051.81,POS,fashion,Chennai,Android,63,147857.72,49376.12,106961.81,52.8,9,3326.25,0,13.7,0,1,0,0
TXN003004,2025-10-07 19:01:00,1412.4,ATM,groceries,Mumbai,iOS,169,162696.35,113882.88,284755.16,27.9,3,1461.04,0,13.4,0,1,2,0
TXN003005,2025-03-08 13:20:00,3398.33,ATM,electronics,Pune,iOS,99,35644.88,38713.4,108769.0,17.2,11,2271.47,0,13.0,0,1,0,0
TXN003006,2025-04-07 12:36:00,4314.0,POS,travel,Delhi,iOS,22,26744.52,35150.22,149039.95,46.5,6,,0,7.6,0,1,0,0
TXN003007,2025-11-08 02:41:00,929.79,ecommerce,fuel,Pune,card_terminal,148,,59003.82,125993.67,16.5,4,2549.44,0,48.0,0,0,3,0
TXN003008,2025-01-18 07:37:00,7418.58,ATM,restaurants,Pune,Android,172,211230.73,71093.68,72221.64,31.4,0,3861.71,0,31.2,0,0,0,0
TXN003009,2025-04-06 09:13:00,396.41,POS,cash_withdrawal,Hyderabad,desktop,25,211169.66,102852.85,130707.04,37.3,13,1074.21,0,15.2,1,1,0,0
TXN003010,2025-11-17 03:32:00,16094.3,POS,groceries,Hyderabad,,136,67645.29,129173.22,105011.9,60.5,1,2870.43,2,3.4,0,0,0,1
